eventid,extended,enc_country,enc_region,enc_province,latitude,longitude,specificity,vicinity,doubtterr,multiple,success,suicide,enc_attacktype,enc_target,enc_nationality,enc_group,guncertain1,individual,enc_weapon_type,enc_weapon_subtype,killed,wounded,property,hostages/kidnapping,ransom,cross_border,ideological_international,INT_MISC,attack_date,unique_id,enc_city,enc_target_type,enc_target_subtype,enc_target_entity
199010160017,0,159,3,490,-11.967368,-76.978462,1.0,0,0.0,1.0,1,0,0,19,106,Shining Path (SL),0.0,0,5,,0.0,0.0,1,0.0,0.0,0,0,0,1990-10-16,20425,3767,18,8,2096
199010160018,0,159,3,490,-11.967368,-76.978462,1.0,0,0.0,1.0,1,0,0,19,106,Shining Path (SL),0.0,0,5,,0.0,0.0,1,0.0,0.0,0,0,0,1990-10-16,20426,3767,18,8,2096
199010170002,0,61,2,795,13.69288,-89.199161,1.0,0,1.0,0.0,1,0,0,4,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,4,2.0,0.0,1.0,1,0.0,0.0,0,0,0,1990-10-17,20432,5955,9,44,954
199010170012,0,159,3,490,-11.967368,-76.978462,1.0,0,0.0,0.0,1,0,3,8,106,Tupac Amaru Revolutionary Movement (MRTA),0.0,0,5,,0.0,0.0,1,0.0,0.0,0,0,0,1990-10-17,20435,3767,3,92,4128
199010170013,0,159,3,490,-11.967368,-76.978462,1.0,0,0.0,0.0,1,0,2,8,106,Tupac Amaru Revolutionary Movement (MRTA),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1990-10-17,20436,3767,3,92,3676
199010170014,0,159,3,490,-11.967368,-76.978462,1.0,0,0.0,0.0,1,0,2,8,106,Tupac Amaru Revolutionary Movement (MRTA),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1990-10-17,20437,3767,3,92,3676
199010170015,0,159,3,490,-11.967368,-76.978462,1.0,0,0.0,0.0,1,0,2,8,106,Tupac Amaru Revolutionary Movement (MRTA),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1990-10-17,20438,3767,3,92,3676
199010170016,0,185,8,105,43.291618,-1.977903,1.0,0,0.0,0.0,0,0,2,1,127,Basque Fatherland and Freedom (ETA),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,1,0,1990-10-17,20439,1843,2,53,8686
199010180002,0,61,2,795,13.69288,-89.199161,1.0,0,1.0,0.0,1,0,0,4,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,4,2.0,0.0,0.0,1,0.0,0.0,0,0,0,1990-10-18,20440,5955,9,44,4898
199010180003,0,209,10,383,39.83093,44.552949,1.0,0,1.0,0.0,1,0,0,4,143,Kurdistan Workers' Party (PKK),0.0,0,4,2.0,2.0,0.0,1,0.0,0.0,0,0,0,1990-10-18,20441,389,9,50,12267
199010180004,0,160,5,663,15.543534,121.085281,4.0,0,0.0,0.0,1,0,3,16,107,New People's Army (NPA),0.0,0,4,2.0,0.0,0.0,1,0.0,0.0,0,0,0,1990-10-18,20442,6824,15,-1,3071
199010180006,0,159,3,176,-12.050934,-77.126044,1.0,0,0.0,0.0,1,0,2,14,106,Shining Path (SL),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1990-10-18,20443,1054,13,81,3569
199010180007,0,159,3,490,-11.967368,-76.978462,1.0,0,0.0,0.0,1,0,2,14,106,Shining Path (SL),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1990-10-18,20444,3767,13,81,10359
199010180008,0,159,3,490,-11.967368,-76.978462,1.0,0,0.0,1.0,1,0,2,21,106,Shining Path (SL),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1990-10-18,20445,3767,20,17,5119
199010180009,0,159,3,490,-11.967368,-76.978462,1.0,0,0.0,1.0,1,0,2,21,106,Shining Path (SL),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1990-10-18,20446,3767,20,17,5119
199010180010,0,159,3,490,-11.967368,-76.978462,1.0,0,0.0,1.0,1,0,2,21,106,Shining Path (SL),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1990-10-18,20447,3767,20,17,5119
199010180011,0,159,3,490,-11.967368,-76.978462,1.0,0,0.0,0.0,1,0,2,1,19,Shining Path (SL),0.0,0,2,16.0,1.0,0.0,1,0.0,0.0,0,1,1,1990-10-18,20448,3767,2,31,1699
199010180012,0,159,3,176,-12.050934,-77.126044,1.0,0,0.0,0.0,1,0,2,1,106,Shining Path (SL),0.0,0,2,16.0,3.0,0.0,1,0.0,0.0,0,0,0,1990-10-18,20449,1054,2,31,2228
199010180013,0,159,3,490,-11.967368,-76.978462,1.0,0,0.0,0.0,1,0,2,2,106,Shining Path (SL),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1990-10-18,20450,3767,6,75,8069
199010180015,0,159,3,490,-11.967368,-76.978462,1.0,0,0.0,1.0,0,0,2,1,106,Shining Path (SL),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1990-10-18,20451,3767,2,90,3405
199010180016,0,159,3,490,-11.967368,-76.978462,1.0,0,0.0,1.0,0,0,2,1,106,Shining Path (SL),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1990-10-18,20452,3767,2,90,3405
199010180017,0,159,3,490,-11.967368,-76.978462,1.0,0,0.0,1.0,0,0,2,1,106,Shining Path (SL),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1990-10-18,20453,3767,2,90,3405
199010190002,0,159,3,734,-15.042001,-70.367966,1.0,0,0.0,0.0,1,0,0,14,106,Shining Path (SL),0.0,0,4,2.0,8.0,0.0,0,0.0,0.0,0,0,0,1990-10-19,20454,5282,13,107,15066
199010190003,0,159,3,247,-12.383333,-73.87,2.0,0,0.0,0.0,1,0,0,17,106,Shining Path (SL),0.0,0,4,2.0,8.0,0.0,1,0.0,0.0,0,0,0,1990-10-19,20455,6167,16,59,12267
199010190007,0,159,3,734,-15.042001,-70.367966,3.0,0,0.0,0.0,1,0,1,1,106,Shining Path (SL),0.0,0,4,2.0,2.0,0.0,0,0.0,0.0,0,0,0,1990-10-19,20458,5283,2,-1,7272
199010190008,0,159,3,734,-15.042001,-70.367966,3.0,0,0.0,0.0,1,0,1,14,106,Shining Path (SL),0.0,0,4,2.0,1.0,0.0,0,0.0,0.0,0,0,0,1990-10-19,20459,5283,13,38,3980
199010190009,0,159,3,734,-15.042001,-70.367966,3.0,0,0.0,0.0,1,0,1,14,106,Shining Path (SL),0.0,0,4,2.0,4.0,0.0,0,0.0,0.0,0,0,0,1990-10-19,20460,5283,13,57,4135
199010200001,0,159,3,490,-11.967368,-76.978462,1.0,0,0.0,0.0,1,0,0,3,106,Shining Path (SL),0.0,0,4,2.0,2.0,0.0,1,0.0,0.0,0,0,0,1990-10-20,20461,3767,12,72,8539
199010200004,0,159,3,793,-6.488123,-76.3599,1.0,0,1.0,0.0,0,0,1,4,106,Tupac Amaru Revolutionary Movement (MRTA),0.0,0,4,2.0,0.0,2.0,0,0.0,0.0,0,0,0,1990-10-20,20462,6510,9,47,4574
199010200005,0,603,8,661,54.819164,-7.467909,1.0,0,0.0,0.0,1,0,1,14,99,Irish Republican Army (IRA),0.0,0,4,2.0,1.0,0.0,0,0.0,0.0,0,0,1,1990-10-20,20463,6372,13,87,494
199010210001,0,160,5,573,14.596051,120.978666,1.0,0,0.0,0.0,1,0,0,14,107,New People's Army (NPA),0.0,0,5,,0.0,0.0,1,0.0,0.0,0,0,0,1990-10-21,20464,7282,13,106,302
199010210003,0,159,3,80,-13.152712,-74.218628,1.0,0,0.0,0.0,1,0,0,3,106,Shining Path (SL),0.0,0,4,2.0,2.0,0.0,1,0.0,0.0,0,0,0,1990-10-21,20465,444,12,73,12267
199010210004,0,209,10,396,41.106178,28.689863,1.0,0,1.0,0.0,1,0,0,4,143,Kurdistan Workers' Party (PKK),0.0,0,4,2.0,3.0,0.0,1,0.0,0.0,0,0,0,1990-10-21,20466,2909,9,50,12267
199010210011,0,155,10,320,31.346964,34.30143,1.0,0,1.0,0.0,0,0,1,4,63,Palestinians,0.0,0,6,23.0,0.0,1.0,0,0.0,0.0,0,0,0,1990-10-21,20472,3237,9,47,14666
199010220001,0,159,3,36,-9.529924,-77.5288,1.0,0,0.0,0.0,1,0,1,10,106,Shining Path (SL),0.0,0,4,3.0,1.0,0.0,0,0.0,0.0,0,0,0,1990-10-22,20474,2768,7,99,8616
199010220002,0,159,3,922,,,5.0,0,0.0,0.0,1,0,1,2,106,Shining Path (SL),0.0,0,4,3.0,1.0,0.0,0,0.0,0.0,0,0,0,1990-10-22,20475,2779,6,26,4719
199010220003,0,159,3,36,-9.529924,-77.5288,1.0,0,0.0,0.0,1,0,1,8,106,Shining Path (SL),0.0,0,4,3.0,1.0,0.0,0,0.0,0.0,0,0,0,1990-10-22,20476,2768,3,-1,3532
199010220004,0,160,5,573,14.596051,120.978666,1.0,0,0.0,0.0,1,0,1,14,107,New People's Army (NPA),1.0,0,4,3.0,1.0,0.0,0,0.0,0.0,0,0,0,1990-10-22,20477,4112,13,37,6348
199010220007,0,83,2,341,14.622869,-90.529068,1.0,0,0.0,0.0,1,0,2,14,50,Guatemalan National Revolutionary Unity (URNG),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1990-10-22,20480,2527,13,106,10921
199010220008,0,159,3,80,-13.152712,-74.218628,1.0,0,0.0,1.0,1,0,2,21,106,Shining Path (SL),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1990-10-22,20481,444,20,17,5105
199010220009,0,159,3,80,-13.152712,-74.218628,1.0,0,0.0,1.0,1,0,2,21,106,Shining Path (SL),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1990-10-22,20482,444,20,17,5105
199010220010,0,159,3,80,-13.152712,-74.218628,1.0,0,0.0,1.0,1,0,2,21,106,Shining Path (SL),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1990-10-22,20483,444,20,17,5105
199010230001,0,137,11,922,,,5.0,0,0.0,0.0,1,0,2,21,87,Mozambique National Resistance Movement (MNR),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1990-10-23,20484,6824,20,17,9167
199010230003,0,61,2,795,13.69288,-89.199161,1.0,0,1.0,0.0,0,0,2,4,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,2,11.0,2.0,0.0,1,0.0,0.0,0,0,0,1990-10-23,20485,5955,9,44,1282
199010230004,0,159,3,80,-13.152712,-74.218628,1.0,0,0.0,0.0,1,0,0,3,106,Shining Path (SL),0.0,0,4,2.0,7.0,0.0,1,0.0,0.0,0,0,0,1990-10-23,20486,444,12,73,12267
199010230005,0,159,3,490,-11.967368,-76.978462,1.0,0,0.0,0.0,1,0,0,3,106,Shining Path (SL),0.0,0,4,2.0,1.0,1.0,1,0.0,0.0,0,0,0,1990-10-23,20487,3767,12,73,12267
199010230007,0,186,6,922,,,5.0,0,0.0,0.0,1,0,0,14,128,Liberation Tigers of Tamil Eelam (LTTE),0.0,0,4,2.0,10.0,0.0,1,0.0,0.0,0,0,0,1990-10-23,20488,3124,13,107,6113
199010230008,0,186,6,659,9.666399,80.020477,1.0,1,1.0,0.0,1,0,0,4,128,Liberation Tigers of Tamil Eelam (LTTE),0.0,0,4,2.0,5.0,0.0,1,0.0,0.0,0,0,0,1990-10-23,20489,2941,9,50,15292
199010230009,0,186,6,276,7.301756,81.67473,3.0,0,1.0,0.0,1,0,0,4,128,Liberation Tigers of Tamil Eelam (LTTE),0.0,0,4,2.0,1.0,0.0,1,0.0,0.0,0,0,0,1990-10-23,20490,233,9,50,15292
199010230010,0,186,6,276,7.716666,81.700188,3.0,0,0.0,0.0,1,0,0,9,128,Liberation Tigers of Tamil Eelam (LTTE),0.0,0,4,2.0,1.0,0.0,1,0.0,0.0,0,0,0,1990-10-23,20491,658,4,22,13730
199010230013,0,159,3,407,-12.068306,-75.210163,1.0,0,1.0,0.0,1,0,1,4,106,Shining Path (SL),0.0,0,4,2.0,1.0,0.0,0,0.0,0.0,0,0,0,1990-10-23,20493,2752,9,47,7753
199010230015,0,603,8,661,54.607712,-5.95621,1.0,0,0.0,0.0,1,0,1,1,99,Irish Republican Army (IRA),0.0,0,4,3.0,1.0,0.0,0,0.0,0.0,0,0,1,1990-10-23,20494,701,2,-1,11233
199010230017,0,97,10,957,32.053827,35.127803,1.0,0,0.0,0.0,1,0,1,14,151,Palestinians,0.0,0,4,3.0,1.0,0.0,0,0.0,0.0,1,0,0,1990-10-23,20496,5389,13,57,6683
199010230018,0,97,10,922,,,5.0,0,0.0,0.0,1,0,1,14,151,Palestinians,0.0,0,4,3.0,1.0,0.0,0,0.0,0.0,1,0,0,1990-10-23,20497,6824,13,57,922
199010230019,0,155,10,320,31.278791,34.256435,1.0,0,0.0,0.0,1,0,1,14,151,Palestinians,0.0,0,4,3.0,1.0,0.0,0,0.0,0.0,0,0,0,1990-10-23,20498,5445,13,57,5460
199010230020,0,45,3,32,-3.781772,-70.364934,1.0,0,0.0,0.0,1,0,2,21,24,National Liberation Army of Colombia (ELN),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1990-10-23,20499,5350,20,60,2299
199010230022,0,159,3,490,-11.967368,-76.978462,1.0,0,0.0,1.0,0,0,2,8,106,Shining Path (SL),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1990-10-23,20500,3767,3,92,2256
199010230023,0,159,3,490,-11.967368,-76.978462,1.0,0,0.0,1.0,0,0,2,8,106,Shining Path (SL),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1990-10-23,20501,3767,3,92,2256
199010240001,0,160,5,922,,,5.0,0,0.0,0.0,1,0,0,19,107,New People's Army (NPA),0.0,0,5,,0.0,0.0,1,0.0,0.0,0,0,0,1990-10-24,20502,311,18,8,13249
199010240002,0,160,5,922,,,5.0,0,0.0,0.0,1,0,0,1,107,New People's Army (NPA),0.0,0,5,,0.0,0.0,1,0.0,0.0,0,0,0,1990-10-24,20503,7242,2,-1,712
199010240003,0,160,5,171,18.296732,121.575965,1.0,0,0.0,0.0,1,0,0,14,107,New People's Army (NPA),0.0,0,5,,0.0,0.0,1,0.0,0.0,0,0,0,1990-10-24,20504,7326,13,106,15246
199010240005,0,43,3,802,-33.366238,-70.505302,1.0,0,0.0,0.0,1,0,5,10,22,Manuel Rodriguez Patriotic Front (FPMR),0.0,0,4,2.0,0.0,0.0,1,0.0,0.0,0,0,0,1990-10-24,20505,6033,7,99,8219
199010240006,1,155,10,320,31.346964,34.30143,1.0,0,0.0,0.0,1,0,6,14,151,Palestinians,0.0,0,4,3.0,1.0,0.0,0,1.0,0.0,0,0,0,1990-10-24,20506,3237,13,57,5902
199010240009,0,159,3,407,-12.068306,-75.210163,1.0,0,0.0,0.0,1,0,1,4,106,Shining Path (SL),0.0,0,4,3.0,1.0,0.0,0,0.0,0.0,0,0,0,1990-10-24,20507,2752,9,47,9971
199010240010,0,603,8,661,54.50853,-6.763131,1.0,0,0.0,0.0,1,0,1,14,99,Protestant extremists,0.0,0,4,3.0,1.0,0.0,0,0.0,0.0,-9,-9,1,1990-10-24,20508,1884,13,87,2445
199010240012,0,159,3,80,-13.152712,-74.218628,1.0,0,0.0,0.0,1,0,0,19,106,Shining Path (SL),0.0,0,5,,0.0,0.0,1,0.0,0.0,0,0,0,1990-10-24,20509,444,18,8,2096
199010240014,0,603,8,661,54.600305,-7.298402,1.0,0,1.0,0.0,0,0,2,4,46,Irish Republican Army (IRA),0.0,0,2,15.0,0.0,0.0,1,0.0,0.0,0,0,1,1990-10-24,20510,4800,9,44,1314
199010240015,0,603,8,661,54.183052,-6.341388,1.0,0,1.0,0.0,1,0,2,4,46,Irish Republican Army (IRA),0.0,0,2,15.0,1.0,10.0,1,0.0,0.0,0,0,1,1990-10-24,20511,4666,9,45,13349
199010240016,0,603,8,661,55.033471,-7.357761,1.0,0,1.0,0.0,1,0,2,4,46,Irish Republican Army (IRA),0.0,0,2,15.0,5.0,16.0,1,0.0,0.0,0,0,1,1990-10-24,20512,1625,9,45,13349
199010250001,0,8,11,125,-12.381259,16.933673,4.0,0,0.0,0.0,1,0,2,19,3,National Union for the Total Independence of Angola (UNITA),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1990-10-25,20513,6824,18,7,12430
199010250003,0,160,5,573,14.596051,120.978666,1.0,0,0.0,1.0,1,0,0,19,107,New People's Army (NPA),0.0,0,5,,0.0,0.0,1,0.0,0.0,0,0,0,1990-10-25,20514,4112,18,8,14266
199010250004,0,160,5,573,14.596051,120.978666,1.0,0,0.0,1.0,1,0,0,19,107,New People's Army (NPA),0.0,0,5,,0.0,0.0,1,0.0,0.0,0,0,0,1990-10-25,20515,4112,18,8,14266
199010250005,0,160,5,573,14.596051,120.978666,1.0,0,0.0,1.0,1,0,0,19,107,New People's Army (NPA),0.0,0,5,,0.0,0.0,1,0.0,0.0,0,0,0,1990-10-25,20516,4112,18,8,14266
199010250006,0,160,5,573,14.596051,120.978666,1.0,0,0.0,1.0,1,0,0,19,107,New People's Army (NPA),0.0,0,5,,0.0,0.0,1,0.0,0.0,0,0,0,1990-10-25,20517,4112,18,8,14266
199010250007,0,160,5,573,14.596051,120.978666,1.0,0,0.0,0.0,0,0,0,1,107,New People's Army (NPA),0.0,0,5,,0.0,0.0,1,0.0,0.0,0,0,0,1990-10-25,20518,7282,2,-1,13188
199010250008,0,8,11,118,-8.579318,13.664153,1.0,1,1.0,0.0,1,0,0,4,3,National Union for the Total Independence of Angola (UNITA),0.0,0,4,2.0,0.0,3.0,1,0.0,0.0,0,0,0,1990-10-25,20519,1229,9,49,323
199010250010,0,92,6,207,30.733315,76.779418,1.0,0,-9.0,0.0,1,0,0,14,57,Sikh Extremists,0.0,0,4,3.0,7.0,0.0,1,0.0,0.0,0,0,0,1990-10-25,20520,1342,13,80,3400
199010250011,0,160,5,573,14.596051,120.978666,1.0,0,0.0,0.0,0,0,2,2,107,New People's Army (NPA),0.0,0,2,7.0,0.0,0.0,1,0.0,0.0,0,0,0,1990-10-25,20521,4112,6,25,11920
199010250013,0,159,3,407,-12.068306,-75.210163,1.0,0,0.0,1.0,1,0,1,8,106,Tupac Amaru Revolutionary Movement (MRTA),0.0,0,4,3.0,1.0,0.0,0,0.0,0.0,0,0,0,1990-10-25,20522,2752,3,92,11024
199010250014,0,159,3,407,-12.068306,-75.210163,1.0,0,0.0,1.0,1,0,1,8,106,Tupac Amaru Revolutionary Movement (MRTA),0.0,0,4,3.0,1.0,0.0,0,0.0,0.0,0,0,0,1990-10-25,20523,2752,3,92,11024
199010250015,0,159,3,407,-12.068306,-75.210163,1.0,0,0.0,1.0,1,0,1,8,106,Tupac Amaru Revolutionary Movement (MRTA),0.0,0,4,3.0,1.0,0.0,0,0.0,0.0,0,0,0,1990-10-25,20524,2752,3,92,11024
199010250017,0,110,10,841,33.518611,35.366111,1.0,0,0.0,0.0,0,0,1,17,71,Hezbollah,0.0,0,2,16.0,2.0,0.0,0,0.0,0.0,0,1,0,1990-10-25,20526,2412,16,59,3038
199010260003,0,8,11,922,,,5.0,0,0.0,0.0,1,0,2,21,3,National Union for the Total Independence of Angola (UNITA),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,1,1,1990-10-26,20527,3915,20,60,14208
199010260004,0,160,5,922,,,5.0,0,0.0,0.0,1,0,0,19,107,New People's Army (NPA),0.0,0,4,2.0,3.0,7.0,1,0.0,0.0,0,0,0,1990-10-26,20528,5146,18,8,8500
199010260005,1,160,5,922,,,5.0,0,0.0,0.0,1,0,6,14,146,New People's Army (NPA),0.0,0,4,2.0,0.0,0.0,0,1.0,0.0,0,1,1,1990-10-26,20529,311,13,57,1422
199010260006,0,160,5,922,,,5.0,0,0.0,0.0,1,0,6,15,146,New People's Army (NPA),0.0,0,4,2.0,0.0,0.0,0,1.0,0.0,0,1,1,1990-10-26,20530,311,14,88,7525
199010260007,0,43,3,802,-33.366238,-70.505302,1.0,0,1.0,0.0,1,0,1,4,22,Manuel Rodriguez Patriotic Front (FPMR),0.0,0,4,3.0,1.0,0.0,0,0.0,0.0,0,0,0,1990-10-26,20531,6033,9,47,10563
199010270003,0,69,8,730,43.29218,5.569336,1.0,0,0.0,0.0,1,0,2,1,42,Corsican National Liberation Front (FLNC),0.0,0,4,3.0,0.0,0.0,1,0.0,0.0,1,0,0,1990-10-27,20533,430,2,31,13638
199010270004,0,160,5,573,14.596051,120.978666,1.0,0,0.0,0.0,1,0,2,3,107,New People's Army (NPA),0.0,0,4,2.0,2.0,0.0,1,0.0,0.0,0,0,0,1990-10-27,20534,4112,12,72,12460
199010270005,0,160,5,646,6.951779,125.097475,1.0,0,0.0,0.0,1,0,0,19,107,New People's Army (NPA),0.0,0,4,2.0,1.0,0.0,1,0.0,0.0,0,0,0,1990-10-27,20535,4042,18,8,2096
199010270006,0,186,6,922,,,5.0,0,0.0,0.0,1,0,0,14,128,Liberation Tigers of Tamil Eelam (LTTE),0.0,0,4,2.0,3.0,0.0,1,0.0,0.0,0,0,0,1990-10-27,20536,6410,13,107,11115
199010270008,0,43,3,802,-33.366238,-70.505302,1.0,0,0.0,0.0,1,0,2,14,22,Manuel Rodriguez Patriotic Front (FPMR),1.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1990-10-27,20537,6033,13,81,5610
199010270010,0,186,6,659,8.572344,80.25288,1.0,0,0.0,0.0,1,0,0,14,128,Liberation Tigers of Tamil Eelam (LTTE),0.0,0,4,5.0,5.0,0.0,0,0.0,,0,0,0,1990-10-30,20538,6597,13,105,13673
199010280002,0,160,5,922,,,5.0,0,0.0,0.0,1,0,2,10,107,New People's Army (NPA),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1990-10-28,20540,1219,7,84,3330
199010290001,0,43,3,54,-38.734133,-72.584651,1.0,0,0.0,0.0,1,0,5,10,22,Manuel Rodriguez Patriotic Front (FPMR),0.0,0,4,3.0,0.0,0.0,1,0.0,0.0,0,0,0,1990-10-29,20541,6567,7,84,9533
199010290003,0,186,6,276,7.921328,81.52467,1.0,0,1.0,0.0,1,0,0,4,128,Liberation Tigers of Tamil Eelam (LTTE),0.0,0,4,2.0,0.0,0.0,1,0.0,0.0,0,0,0,1990-10-29,20542,6869,9,50,15293
199010290004,0,159,3,490,-11.967368,-76.978462,1.0,0,1.0,0.0,1,0,1,4,106,Shining Path (SL),0.0,0,4,3.0,1.0,0.0,0,0.0,0.0,0,0,0,1990-10-29,20543,3767,9,47,7878
199010290007,0,186,6,276,7.733107,81.68882,1.0,1,0.0,0.0,1,0,1,14,128,Liberation Tigers of Tamil Eelam (LTTE),0.0,0,4,2.0,3.0,0.0,0,0.0,0.0,0,0,0,1990-10-29,20544,656,13,87,410
199010290008,0,43,3,802,-33.366238,-70.505302,1.0,0,0.0,0.0,1,0,2,2,22,Manuel Rodriguez Patriotic Front (FPMR),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1990-10-29,20545,6033,6,32,9882
199010300004,0,97,10,402,31.771599,35.2034,1.0,0,-9.0,0.0,0,0,1,3,63,Palestinians,0.0,0,6,23.0,0.0,1.0,0,0.0,0.0,1,0,0,1990-10-30,20548,3001,12,73,14376
199010300005,0,155,10,320,31.502407,34.459743,1.0,0,-9.0,0.0,1,0,1,14,151,Palestinians,0.0,0,6,23.0,1.0,0.0,0,0.0,0.0,0,0,0,1990-10-30,20549,2382,13,57,5461
199010300006,0,155,10,957,32.222271,35.253506,1.0,0,-9.0,0.0,0,0,1,1,63,Palestinians,0.0,0,6,23.0,1.0,1.0,0,0.0,0.0,0,0,0,1990-10-30,20550,4555,2,24,14617
199010300008,0,97,10,957,32.103546,35.092161,1.0,0,-9.0,0.0,1,0,0,14,63,Palestinians,0.0,0,5,,0.0,0.0,1,0.0,0.0,1,0,0,1990-10-30,20551,6084,13,82,5743
199010300009,0,97,10,890,32.08297,34.811886,1.0,1,-9.0,0.0,1,0,2,1,63,Palestinians,0.0,0,2,16.0,1.0,2.0,1,0.0,0.0,1,0,0,1990-10-30,20552,6556,2,90,12458
199010300010,0,209,10,396,41.106178,28.689863,1.0,0,0.0,0.0,1,0,2,3,143,Dev Sol,0.0,0,2,16.0,0.0,2.0,1,0.0,0.0,0,0,0,1990-10-30,20553,2909,12,70,3925
199010310001,0,45,3,193,2.35217,-76.68408,1.0,0,0.0,0.0,1,0,5,3,24,Simon Bolivar Guerrilla Coordinating Board (CGSB),0.0,0,4,2.0,0.0,0.0,1,1.0,0.0,0,0,0,1990-10-31,20555,6641,12,-1,11816
199010310004,0,186,6,931,6.383333,81.216667,2.0,0,0.0,0.0,1,0,0,14,128,Liberation Tigers of Tamil Eelam (LTTE),0.0,0,4,2.0,16.0,0.0,1,0.0,0.0,0,0,0,1990-10-31,20558,2592,13,107,12704
199010310005,0,43,3,129,-36.733394,-72.98319,1.0,0,0.0,0.0,1,0,2,15,146,Manuel Rodriguez Patriotic Front (FPMR),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,1,1,1990-10-31,20559,5083,14,69,2687
199010310007,0,155,10,957,31.374567,34.95705,1.0,0,0.0,0.0,1,0,2,14,63,Palestinians,0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1990-10-31,20560,4802,13,107,11699
199010310008,0,110,10,922,,,5.0,0,1.0,0.0,0,0,2,4,63,Hezbollah,0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,1,1,1990-10-31,20561,3242,9,50,5714
199011010003,0,159,3,80,-13.152712,-74.218628,1.0,0,0.0,0.0,1,0,1,2,106,Shining Path (SL),0.0,0,4,3.0,1.0,1.0,0,0.0,0.0,0,0,0,1990-11-01,20563,444,6,75,1499
199011010004,0,159,3,80,-13.152712,-74.218628,1.0,0,0.0,0.0,1,0,1,3,106,Shining Path (SL),0.0,0,4,3.0,1.0,0.0,0,0.0,0.0,0,0,0,1990-11-01,20564,444,12,73,9008
199011010005,0,159,3,80,-13.152712,-74.218628,1.0,0,0.0,0.0,1,0,1,8,106,Shining Path (SL),0.0,0,4,3.0,1.0,0.0,0,0.0,0.0,0,0,0,1990-11-01,20565,444,3,92,11023
199011010006,0,159,3,80,-13.152712,-74.218628,1.0,0,0.0,0.0,1,0,1,2,106,Shining Path (SL),0.0,0,4,3.0,1.0,0.0,0,0.0,0.0,0,0,0,1990-11-01,20566,444,6,26,4723
199011010008,0,97,10,199,31.970541,34.791725,1.0,0,-9.0,0.0,0,0,1,1,63,Palestinians,0.0,0,6,23.0,0.0,1.0,0,0.0,0.0,1,0,0,1990-11-01,20567,5591,2,31,13640
199011010009,0,159,3,80,-13.163874,-74.223564,2.0,1,0.0,1.0,1,0,2,21,106,Shining Path (SL),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1990-11-01,20568,444,20,17,5105
199011010010,0,159,3,80,-13.163874,-74.223564,2.0,1,0.0,1.0,1,0,2,21,106,Shining Path (SL),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1990-11-01,20569,444,20,17,5105
199011010011,0,159,3,80,-13.163874,-74.223564,2.0,1,0.0,1.0,1,0,2,21,106,Shining Path (SL),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1990-11-01,20570,444,20,17,5105
199011020006,0,159,3,922,,,5.0,0,1.0,0.0,1,0,1,4,106,Shining Path (SL),1.0,0,4,3.0,1.0,0.0,0,0.0,0.0,0,0,0,1990-11-02,20573,5285,9,47,6339
