eventid,extended,enc_country,enc_region,enc_province,latitude,longitude,specificity,vicinity,doubtterr,multiple,success,suicide,enc_attacktype,enc_target,entity,enc_nationality,enc_group,motive,guncertain1,individual,nperpcap,claimed,enc_weapon_type,enc_weapon_subtype,killed,nkillus,nkillter,wounded,nwoundus,nwoundte,property,hostages/kidnapping,cross_border,ideological_international,INT_MISC,attack_date,unique_id,enc_city,enc_target_type,enc_target_subtype,enc_target_entity
201007150008,0,92,6,248,19.723535,81.242411,3.0,0,0.0,0.0,1,0,2,3,Chattisgarh Law Enforcement,65,Communist Party of India - Maoist (CPI-Maoist),The attack was carried out as an act of revenge for the killing of the Communist Party of India-Maoist (CPI-M) leader.,0.0,0,0.0,1.0,2,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,2010-07-15,13957,3872,12,71,1325
201007150009,0,92,6,1015,22.916707,87.07035,1.0,1,0.0,0.0,1,0,0,2,Communist Party of India-Marxist,65,Communist Party of India - Maoist (CPI-Maoist),The specific motive for the attack is unknown.,1.0,0,0.0,0.0,4,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,2010-07-15,13958,5125,6,76,1759
201007150010,0,92,6,1015,22.937379,86.966776,1.0,0,0.0,0.0,1,0,0,14,Communist Party of India-Marxist,65,Communist Party of India - Maoist (CPI-Maoist),The specific motive for the attack is unknown.,1.0,0,0.0,0.0,4,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,2010-07-15,13959,4431,13,75,162
201007160004,0,4,6,712,35.672778,71.343333,1.0,0,0.0,0.0,1,0,0,2,Afghan Government,0,Taliban,The specific motive for the attack is unknown.,1.0,0,0.0,0.0,4,5.0,11.0,0.0,11.0,0.0,0.0,0.0,-9,0.0,0,0,0,2010-07-16,13960,600,6,27,933
201007160006,0,92,6,155,26.560442,85.06053,1.0,0,0.0,0.0,1,0,2,8,Sinheshwar Seminari High School,65,Communist Party of India - Maoist (CPI-Maoist),The specific motive for the attack is unknown.,1.0,0,0.0,0.0,2,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,2010-07-16,13962,4168,3,92,9576
201007170006,0,92,6,248,18.22153,81.355483,1.0,0,0.0,0.0,1,0,0,14,,65,Communist Party of India - Maoist (CPI-Maoist),The attack was carried out because the victim was accused of being a police informer.,1.0,0,0.0,0.0,4,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,2010-07-17,13963,2592,13,59,671
201007170007,0,92,6,448,23.744186,84.504429,3.0,1,0.0,0.0,1,0,2,3,Jharkhand Jaguar Force,65,Communist Party of India - Maoist (CPI-Maoist),The specific motive for the attack is unknown.,1.0,0,0.0,0.0,2,8.0,5.0,0.0,0.0,5.0,0.0,0.0,1,0.0,0,0,0,2010-07-17,13964,3128,12,74,5485
201007180010,0,95,10,97,33.303566,44.371773,1.0,0,0.0,0.0,1,1,2,17,Sahwa Council,69,Al-Qaida in Iraq,The specific motive for the attack is unknown.,0.0,0,0.0,1.0,2,13.0,43.0,0.0,1.0,41.0,0.0,0.0,1,0.0,0,0,0,2010-07-18,13969,442,16,61,8396
201007180011,0,95,10,26,34.363503,41.115997,1.0,0,0.0,0.0,1,1,1,17,Sahwa Council,69,Al-Qaida in Iraq,The specific motive for the attack is unknown.,0.0,0,0.0,1.0,2,13.0,5.0,0.0,1.0,7.0,0.0,0.0,1,0.0,0,0,0,2010-07-18,13970,4469,16,61,8395
201007190011,0,45,3,417,3.221544,-75.237268,1.0,0,0.0,1.0,1,0,2,1,,29,Revolutionary Armed Forces of Colombia (FARC),The specific motive for the attack is unknown.,1.0,0,0.0,0.0,2,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,2010-07-19,13972,115,2,20,873
201007190012,0,45,3,417,2.929202,-75.275574,1.0,0,0.0,1.0,1,0,2,1,,29,Revolutionary Armed Forces of Colombia (FARC),The specific motive for the attack is unknown.,1.0,0,0.0,0.0,2,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,2010-07-19,13973,3909,2,20,873
201007190013,0,92,6,1015,23.432932,86.514813,1.0,0,0.0,0.0,1,0,6,2,Communist Party of India-Marxist,65,Communist Party of India - Maoist (CPI-Maoist),The attack was carried out because the victims were accused of being police informers.,0.0,0,0.0,1.0,4,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,2010-07-19,13974,5134,6,76,152
201007190014,0,92,6,448,22.653787,86.555165,1.0,1,0.0,0.0,1,0,3,1,,65,Communist Party of India - Maoist (CPI-Maoist),The specific motive for the attack is unknown.,0.0,0,0.0,1.0,5,18.0,0.0,0.0,0.0,0.0,0.0,0.0,-9,0.0,0,0,0,2010-07-19,13975,791,2,13,4295
201007190015,0,153,6,341,33.006516,70.068253,1.0,0,0.0,0.0,1,0,2,14,,108,Tehrik-i-Taliban Pakistan (TTP),The specific motive for the attack is punishment for allegedly spying for the United States.,1.0,0,0.0,0.0,2,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,2010-07-19,13976,3636,13,4,10974
201007200005,0,4,6,98,35.900577,68.483215,1.0,0,0.0,0.0,1,0,0,3,Dahana-i-Ghori Law Enforcement,0,Taliban,The specific motive for the attack is unknown.,0.0,0,0.0,1.0,6,23.0,6.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,2010-07-20,13978,1447,12,74,1892
201007200014,0,209,10,18,39.563051,44.01115,3.0,0,0.0,0.0,1,0,2,21,,149,Kurdistan Workers' Party (PKK),The specific motive for the attack is unknown.,1.0,0,0.0,0.0,2,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,2010-07-20,13979,1655,20,25,9398
201007200015,0,104,11,687,0.349466,40.875992,1.0,0,0.0,0.0,1,0,0,3,Kenyan Border Security,78,Al-Shabaab,The specific motive for the attack is unknown.,1.0,0,0.0,0.0,4,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1,1,0,2010-07-20,13980,3178,12,74,5049
201007220005,0,92,6,248,18.791667,80.816667,1.0,1,0.0,0.0,1,0,1,3,Salwa Judum Paramilitary,65,Communist Party of India - Maoist (CPI-Maoist),The specific motive for the attack is unknown.,1.0,0,0.0,0.0,4,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,2010-07-22,13983,827,12,74,357
201007230008,0,92,6,1015,22.370952,87.124831,1.0,1,0.0,0.0,1,0,0,8,Indraboni Primary School,65,Communist Party of India - Maoist (CPI-Maoist),"The specific motive for the attack is unknown; however, police suspect that the attack was carried out because Rabindranath had stopped a group of Maoists from forcing the students of his school to take part of a rally on 07/20/2010.",1.0,0,1.0,0.0,4,5.0,1.0,0.0,0.0,0.0,0.0,0.0,-9,0.0,0,0,0,2010-07-23,13985,3428,3,65,8006
201007230009,1,4,6,550,33.79821,68.93483,1.0,0,0.0,0.0,1,0,6,4,North Atlantic Treaty Organization (NATO): International Security Assistance Force (ISAF),67,Taliban,The specific motive for the attack is unknown.,0.0,0,0.0,1.0,4,5.0,2.0,2.0,0.0,0.0,0.0,0.0,-9,1.0,0,1,1,2010-07-23,13986,1254,9,58,11184
201007230015,0,160,5,264,7.797467,126.165351,1.0,1,0.0,0.0,0,0,3,1,JB Management Mining Corporation,113,New People's Army (NPA),The specific motive for the attack is unknown.,1.0,0,0.0,0.0,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,2010-07-23,13987,3680,2,54,9404
201007230016,0,160,5,665,10.84309,123.499671,1.0,0,0.0,0.0,1,0,0,1,,113,New People's Army (NPA),The specific motive for the attack is punishment for killing Ely Cumawas in 2007 and his involvement in several beatings in his village.,0.0,0,0.0,1.0,4,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,2010-07-23,13988,1843,2,21,1588
201007240001,0,153,6,501,34.007206,71.983078,1.0,0,0.0,0.0,1,0,0,2,,108,Tehrik-i-Taliban Pakistan (TTP),The specific motive for the attack is unknown.,0.0,0,0.0,1.0,4,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0,0,0,2010-07-24,13989,3993,6,28,1429
201007250006,0,4,6,363,33.42,68.294,3.0,0,0.0,0.0,1,0,0,3,,0,Taliban,The specific motive for the attack is unknown.,0.0,0,0.0,1.0,4,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,2010-07-25,13990,5792,12,74,8507
201007250013,0,6,10,961,36.662321,4.079895,1.0,0,0.0,0.0,1,1,2,2,Government Buildings,2,Al-Qaida in the Islamic Maghreb (AQIM),Unknown,1.0,0,0.0,0.0,2,15.0,2.0,0.0,1.0,8.0,0.0,0.0,1,0.0,0,0,0,2010-07-25,13992,729,6,27,7376
201007260005,0,153,6,501,34.006004,71.53743,1.0,1,0.0,0.0,0,1,1,2,Khyber Pakhtunkhwa Information Minister,108,Tehrik-i-Taliban Pakistan (TTP),The specific motive for the attack is unknown.,0.0,0,0.0,1.0,2,13.0,7.0,0.0,0.0,21.0,0.0,0.0,1,0.0,0,0,0,2010-07-26,13994,4301,6,28,9916
201007270008,0,92,6,1015,22.404193,87.379866,3.0,0,0.0,0.0,1,0,2,19,,65,Communist Party of India - Maoist (CPI-Maoist),The specific motive for the attack is unknown.,1.0,0,0.0,0.0,2,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,2010-07-27,13997,5838,18,7,499
201007290005,0,95,10,97,33.303566,44.371773,1.0,0,0.0,1.0,1,0,2,3,National Emergency Response Brigade,69,Al-Qaida in Iraq,The specific motive for the attack is unknown.,1.0,0,0.0,0.0,2,17.0,8.0,0.0,0.0,7.0,0.0,0.0,-9,0.0,0,0,0,2010-07-29,14002,442,12,74,4663
201007290006,0,95,10,97,33.303566,44.371773,1.0,0,0.0,1.0,1,0,2,13,Iraqi Government,69,Al-Qaida in Iraq,The specific motive for the attack is unknown.,1.0,0,0.0,0.0,2,17.0,8.0,0.0,0.0,7.0,0.0,0.0,-9,0.0,0,0,0,2010-07-29,14003,442,11,23,4821
201007290008,0,92,6,248,18.708305,80.995499,1.0,0,0.0,0.0,1,0,3,1,Essar Group,65,Communist Party of India - Maoist (CPI-Maoist),"The specific motive for the attack is unknown; however, the attack occurred during on the second day of the week long shutdown called by the militants to observe the memory of their fallen leaders.",1.0,0,0.0,0.0,5,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,2010-07-29,14004,2835,2,55,4851
201007300003,0,4,6,470,31.650027,65.650018,1.0,0,0.0,0.0,1,0,6,14,,0,Taliban,"The specific motive for the attack is unknown; however, 70 other tribal elders received threatening letters warning them to leave the country within five days.",1.0,0,0.0,0.0,4,5.0,1.0,0.0,0.0,0.0,0.0,0.0,-9,1.0,0,0,0,2010-07-30,14006,310,13,59,1665
201008010007,0,4,6,470,31.623036,65.054246,3.0,0,0.0,0.0,1,0,2,19,,0,Taliban,The specific motive for the attack is unknown.,1.0,0,0.0,0.0,2,17.0,6.0,0.0,0.0,9.0,0.0,0.0,1,0.0,0,0,0,2010-08-01,14008,3539,18,8,627
201008020002,0,4,6,337,35.69206,64.295739,1.0,0,0.0,0.0,1,0,2,14,,0,Taliban,The specific motive for the attack is unknown.,1.0,0,0.0,0.0,2,17.0,5.0,0.0,0.0,4.0,0.0,0.0,1,0.0,0,0,0,2010-08-02,14009,4491,13,105,649
201008020003,0,4,6,470,31.587778,65.690278,2.0,0,0.0,0.0,0,1,1,2,Dand Local Government,0,Taliban,The specific motive for the attack is unknown.,1.0,0,0.0,0.0,2,15.0,7.0,0.0,1.0,0.0,0.0,3.0,1,0.0,0,0,0,2010-08-02,14010,2088,6,28,4397
201008020009,0,209,10,331,39.744919,39.744919,1.0,1,0.0,0.0,1,0,2,19,,149,Kurdistan Workers' Party (PKK),The specific motive for the attack is unknown.,1.0,0,0.0,0.0,2,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,2010-08-02,14011,1842,18,103,1649
201008030009,0,4,6,470,31.631083,65.742226,1.0,0,0.0,0.0,1,1,2,6,,0,Taliban,The specific motive for the attack is unknown.,1.0,0,0.0,0.0,2,13.0,6.0,0.0,6.0,3.0,0.0,0.0,0,0.0,0,0,0,2010-08-03,14013,2582,1,3,3487
201008030012,0,92,6,448,24.129325,86.31232,1.0,0,0.0,0.0,1,0,2,2,Security and Intelligence Services (SIS),65,Communist Party of India - Maoist (CPI-Maoist),"The specific motive for the attack is unknown; however, the attack took place during the second day of a two day shutdown called by Communist Party of India-Maoist (CPI-M) militants.",1.0,0,0.0,0.0,2,8.0,5.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,2010-08-03,14015,4451,6,34,8508
201008040003,0,92,6,448,23.833807,84.782531,1.0,0,0.0,0.0,1,0,1,2,Bharatiya Janata Party,65,Communist Party of India - Maoist (CPI-Maoist),Pamphlets left at the scene accused the BJP leader of extorting money in the name of the organization.,0.0,0,0.0,1.0,4,5.0,1.0,0.0,0.0,4.0,0.0,0.0,0,0.0,0,0,0,2010-08-04,14016,522,6,76,86
201008040005,0,92,6,729,22.264864,85.059714,1.0,0,0.0,0.0,1,0,2,19,,65,Communist Party of India - Maoist (CPI-Maoist),"The specific motive for the attack is unknown; however, it was reported that Communist Party of India-Maoists (CPI-M) had demanded the immediate release of their colleagues that were arrested in the area on 08/03/2010.",1.0,0,0.0,0.0,2,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,2010-08-04,14017,3329,18,7,493
201008040007,0,92,6,448,22.587307,86.47438,1.0,1,0.0,0.0,1,0,0,2,Uranium Corporation of India Limited,65,Communist Party of India - Maoist (CPI-Maoist),"The specific motive for the attack is unknown; however, it was suspected that the attack was carried out because the victim was accused of being a police informer.",1.0,0,0.0,0.0,4,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,2010-08-04,14018,2013,6,28,2496
201008040008,0,92,6,448,23.43,84.68,1.0,0,0.0,0.0,1,0,3,1,,65,Communist Party of India - Maoist (CPI-Maoist),"The specific motive for the attack is unknown; however, the attack occurred on the second day of a five-state shutdown called by militants.",1.0,0,0.0,0.0,5,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,2010-08-04,14019,3209,2,-1,1675
201008040010,0,4,6,108,35.761436,66.78034,3.0,0,0.0,0.0,1,0,0,14,,0,Taliban,The specific motive for the attack is unknown.,1.0,0,4.0,0.0,4,5.0,1.0,0.0,0.0,3.0,0.0,0.0,0,0.0,0,0,0,2010-08-04,14020,2850,13,75,1220
201008040014,0,182,11,113,2.059819,45.326115,1.0,0,0.0,0.0,1,0,2,14,,130,Al-Shabaab,The specific motive for the attack is unknown.,1.0,0,0.0,0.0,2,8.0,3.0,0.0,0.0,12.0,0.0,0.0,0,0.0,0,0,0,2010-08-04,14022,3667,13,104,4133
201008050013,0,4,6,522,35.030704,71.352135,1.0,0,0.0,0.0,1,0,2,3,,0,Taliban,The specific motive for the attack is unknown.,0.0,0,0.0,1.0,2,17.0,9.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,2010-08-05,14023,347,12,73,571
201008050016,1,45,3,220,1.334366,-74.841392,3.0,0,0.0,0.0,1,0,2,21,,29,Revolutionary Armed Forces of Colombia (FARC),The specific motive for the attack is unknown.,1.0,0,0.0,0.0,2,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0,0,0,2010-08-05,14025,1150,20,18,10934
201008050019,0,160,5,1041,6.929089,122.07885,1.0,0,0.0,0.0,1,1,2,2,Filipino Government,113,Abu Sayyaf Group (ASG),The specific motive for the attack is unknown.,1.0,0,0.0,0.0,2,13.0,2.0,0.0,1.0,24.0,0.0,0.0,1,0.0,0,0,0,2010-08-05,14026,5915,6,28,5147
201008060003,0,4,6,94,36.734772,70.811995,4.0,0,0.0,0.0,1,0,0,12,Nuristan Eye Camp Expedition,153,Taliban,The specific motive for the attack is unknown.,0.0,0,0.0,1.0,4,5.0,10.0,6.0,0.0,0.0,0.0,0.0,-9,0.0,0,1,1,2010-08-06,14029,-1,10,35,1947
201008070015,0,4,6,96,34.878511,63.340243,1.0,0,0.0,0.0,1,0,0,14,,0,Taliban,The specific motive for the attack is unknown.,1.0,0,0.0,0.0,6,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,2010-08-07,14030,4466,13,104,1392
201008070017,0,92,6,448,24.236881,84.074879,1.0,0,0.0,0.0,1,0,2,8,,65,Communist Party of India - Maoist (CPI-Maoist),The specific motive for the attack is unknown.,1.0,0,0.0,0.0,2,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,2010-08-07,14031,2745,3,92,1499
201008070018,0,45,3,228,2.256046,-77.248989,1.0,1,0.0,1.0,1,0,2,19,Pan-American Highway,29,Revolutionary Armed Forces of Colombia (FARC),"The specific motive for the attack is unknown; however, it was suspected that the attack was carried out in an attempt to control movement along the Pan-American Highway.",1.0,0,0.0,0.0,2,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,2010-08-07,14032,305,18,30,9510
201008070021,0,45,3,57,7.173371,-75.760827,1.0,1,0.0,0.0,1,0,2,1,Hidro-Ituango consortium,29,Revolutionary Armed Forces of Colombia (FARC),The specific motive for the attack is unknown.,1.0,0,0.0,0.0,2,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,2010-08-07,14033,2386,2,13,2322
201008070022,0,45,3,678,8.639336,-72.734336,1.0,0,0.0,0.0,1,0,0,3,Tibú Law Enforcement,29,Revolutionary Armed Forces of Colombia (FARC),The specific motive for the attack is unknown.,1.0,0,0.0,0.0,4,5.0,1.0,0.0,0.0,0.0,0.0,0.0,-9,0.0,0,0,0,2010-08-07,14034,5507,12,74,7635
201008080012,0,209,10,396,37.577039,43.736096,1.0,0,0.0,1.0,1,0,3,3,Hakkari Law Enforcement,149,Kurdistan Workers' Party (PKK),The specific motive for the attack is unknown.,1.0,0,0.0,0.0,5,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,2010-08-08,14035,2185,12,71,1291
201008080013,0,209,10,396,37.577039,43.736096,1.0,0,0.0,1.0,1,0,3,2,Turkish National Intelligence Organization,149,Kurdistan Workers' Party (PKK),The specific motive for the attack is unknown.,1.0,0,0.0,0.0,5,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,2010-08-08,14036,2185,6,34,287
201008080014,0,209,10,396,37.577039,43.736096,1.0,0,0.0,1.0,1,0,3,2,Hakkari Justice and Development Party,149,Kurdistan Workers' Party (PKK),The specific motive for the attack is unknown.,1.0,0,0.0,0.0,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,2010-08-08,14037,2185,6,76,9876
201008080015,0,209,10,396,37.577039,43.736096,1.0,0,0.0,1.0,1,0,3,3,Hakkari Law Enforcement,149,Kurdistan Workers' Party (PKK),The specific motive for the attack is unknown.,1.0,0,0.0,0.0,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,2010-08-08,14038,2185,12,71,9882
201008090008,0,45,3,65,6.95894,-71.872647,1.0,1,0.0,0.0,0,0,2,4,Colombian Military,29,National Liberation Army of Colombia (ELN),The specific motive for the attack is unknown.,1.0,0,0.0,0.0,2,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,2010-08-09,14040,4905,9,49,6661
201008090009,0,45,3,65,6.46215,-71.73328,1.0,1,0.0,0.0,0,0,2,4,Colombian Military,29,Revolutionary Armed Forces of Colombia (FARC),The specific motive for the attack is unknown.,1.0,0,0.0,0.0,2,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,2010-08-09,14041,5372,9,49,6616
201008100003,0,4,6,461,34.516895,69.147011,1.0,0,0.0,0.0,1,1,2,1,,-1,Taliban,The specific motive for the attack is unknown.,0.0,0,0.0,1.0,2,13.0,7.0,0.0,2.0,2.0,0.0,0.0,1,0.0,0,-9,-9,2010-08-10,14043,2512,2,79,834
201008100006,0,209,10,870,37.422046,42.491682,2.0,1,0.0,0.0,1,0,2,21,Petroleum Pipeline Corporation,149,Kurdistan Workers' Party (PKK),The specific motive for the attack is unknown.,0.0,0,0.0,1.0,2,17.0,2.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0,0,0,2010-08-10,14044,3312,20,62,311
201008110008,0,4,6,335,32.375081,62.115759,3.0,0,0.0,0.0,1,1,2,15,,0,Taliban,The specific motive for the attack is unknown.,1.0,0,0.0,0.0,2,13.0,2.0,0.0,2.0,0.0,0.0,0.0,-9,0.0,0,0,0,2010-08-11,14046,1869,14,70,1179
201008110009,0,4,6,522,34.875656,71.152008,1.0,1,0.0,0.0,1,0,2,15,,0,Taliban,The specific motive for the attack is unknown.,1.0,0,0.0,0.0,2,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,2010-08-11,14047,334,14,70,1179
201008110012,0,45,3,228,3.01488,-76.483969,1.0,1,0.0,1.0,1,0,0,14,,29,Revolutionary Armed Forces of Colombia (FARC),"The specific motive for the attack is unknown; however, it was suspected that the attack was carried out in an attempt to control movement along the Pan-American Highway.",1.0,0,0.0,0.0,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,2010-08-11,14048,4878,13,104,10921
201008120005,0,4,6,475,34.981057,69.621456,4.0,0,0.0,0.0,1,0,0,14,,0,Taliban,The specific motive for the attack is to prevent road development in the area.,1.0,0,0.0,0.0,4,5.0,0.0,0.0,0.0,3.0,0.0,0.0,-9,0.0,0,0,0,2010-08-12,14049,-1,13,104,3487
201008120006,0,45,3,164,4.667128,-74.106056,1.0,0,0.0,0.0,1,0,2,10,Caracol Radio,29,Revolutionary Armed Forces of Colombia (FARC),The specific motive for the attack was to publicize the inauguration of newly elected Colombian president Juan Manuel Santos and to intimidate the new government administration.,0.0,0,3.0,1.0,2,15.0,0.0,0.0,0.0,9.0,0.0,0.0,1,0.0,0,1,1,2010-08-12,14050,888,7,85,9277
201008120007,0,92,6,729,18.364195,81.892418,3.0,0,0.0,0.0,1,0,2,2,Indian Government,65,Communist Party of India - Maoist (CPI-Maoist),Communist Party of India-Maoists (CPI-M) posters left at the scene claimed responsibility for the attack because the building was being used by security personnel as camps for anti-Maoist operations.,0.0,0,0.0,1.0,2,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,2010-08-12,14051,3388,6,27,1065
201008120008,1,92,6,1015,22.632073,86.764262,1.0,0,0.0,0.0,1,0,6,2,Communist Party of India-Marxist (CPM),65,Communist Party of India - Maoist (CPI-Maoist),The specific motive for the attack is unknown.,1.0,0,0.0,0.0,6,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,2010-08-12,14052,710,6,76,1756
201008130004,0,92,6,1015,22.819444,87.234464,1.0,0,0.0,0.0,1,0,0,14,A Communist Party of India-Marxist (CPM),65,Communist Party of India - Maoist (CPI-Maoist),The specific motive for the attack is unknown.,1.0,0,0.0,0.0,4,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,2010-08-13,14056,1222,13,75,155
201008130006,0,92,6,1015,23.065,86.269444,1.0,0,0.0,0.0,1,0,2,19,,65,Communist Party of India - Maoist (CPI-Maoist),The specific motive for the attack is unknown.,1.0,0,0.0,0.0,2,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,2010-08-13,14058,4747,18,7,499
201008130007,0,92,6,248,18.701641,81.248451,1.0,1,0.0,0.0,1,0,3,1,Essar Steel Company,65,Communist Party of India - Maoist (CPI-Maoist),The specific motive for the attack is unknown.,1.0,0,0.0,0.0,5,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,2010-08-13,14059,422,2,55,8712
201008140006,1,92,6,1015,22.404193,87.379866,3.0,0,0.0,0.0,1,0,6,14,Communist Party of India-Marxist (CPM),65,Communist Party of India - Maoist (CPI-Maoist),Communist Party of India-Maoist (CPI-M) banners left by the bodies accused the victims of being CPM supporters.,0.0,0,0.0,1.0,4,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,2010-08-14,14061,5838,13,75,11026
201008140007,0,4,6,405,32.073333,64.833889,1.0,0,0.0,0.0,1,0,2,14,,0,Taliban,The specific motive for the attack is unknown.,1.0,0,0.0,0.0,2,16.0,5.0,0.0,0.0,20.0,0.0,0.0,-9,0.0,0,0,0,2010-08-14,14062,4852,13,104,3487
201008150011,0,4,6,523,37.081111,69.172778,2.0,1,0.0,0.0,1,0,7,14,,0,Taliban,The specific motive for the attack is to punish the couple for committing adultery.,1.0,0,0.0,0.0,6,21.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,2010-08-15,14064,3752,13,104,10915
201008150015,0,45,3,661,0.854911,-77.518444,1.0,1,0.0,0.0,1,0,2,21,Ecopetrol,29,Revolutionary Armed Forces of Colombia (FARC),The specific motive for the attack is unknown.,1.0,0,0.0,0.0,2,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,2010-08-15,14065,1398,20,62,9622
201008160005,0,92,6,248,18.727528,81.441632,1.0,0,0.0,0.0,1,0,2,2,Indian Government,65,Communist Party of India - Maoist (CPI-Maoist),The specific motive for the attack is unknown.,1.0,0,0.0,0.0,2,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,2010-08-16,14066,2943,6,27,1198
201008160006,0,4,6,1008,34.361059,68.840693,1.0,0,0.0,0.0,1,0,0,2,Afghan Public Protection Program,0,Taliban,The specific motive for the attack is to intimidate the Afghan Public Protection Program.,1.0,0,0.0,0.0,4,5.0,0.0,0.0,0.0,1.0,0.0,0.0,-9,0.0,0,0,0,2010-08-16,14067,3533,6,28,10098
201008160008,0,4,6,523,36.968243,68.56884,1.0,0,0.0,0.0,1,1,2,14,,0,Taliban,The specific motive for the attack is unknown.,1.0,0,0.0,0.0,2,13.0,1.0,0.0,1.0,4.0,0.0,0.0,-9,0.0,0,0,0,2010-08-16,14068,285,13,104,3487
201008170005,0,95,10,97,33.303566,44.371773,1.0,0,0.0,0.0,1,1,2,4,Iraqi Army,69,Islamic State of Iraq (ISI),The specific motive for the attack is unknown.,1.0,0,0.0,0.0,2,13.0,58.0,0.0,1.0,123.0,0.0,0.0,-9,0.0,0,0,0,2010-08-17,14071,442,9,50,10404
201008170012,0,92,6,448,22.587307,86.47438,1.0,0,0.0,0.0,1,0,0,1,,65,Communist Party of India - Maoist (CPI-Maoist),The specific motive for the attack was punishment for being an alleged police informer.,1.0,0,0.0,0.0,4,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,2010-08-17,14072,2013,2,-1,720
201008170013,0,92,6,448,22.486676,86.499655,3.0,0,0.0,0.0,1,0,2,8,,65,Communist Party of India - Maoist (CPI-Maoist),Maoist pamphlets left at the scene claimed that the building was targeted because it was being used by security personnel.,0.0,0,0.0,1.0,2,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,2010-08-17,14073,1741,3,92,1499
201008180006,0,4,6,528,34.824077,70.360692,1.0,0,0.0,0.0,1,0,0,14,,0,Taliban,The specific motive for the attack is unknown.,1.0,0,0.0,0.0,4,5.0,1.0,0.0,0.0,1.0,0.0,0.0,-9,0.0,0,0,0,2010-08-18,14076,184,13,75,1219
